0	1	5.47E+18	20001249	1381	3	3	660	1725	1463	1726	86056
0	1	1.21E+19	22212266	29951	3	3	16382	181	42990	39521	86056
0	1	1.01E+19	4413739	19986	2	2	888	89420	240198	64737	444906
0	1	1.43E+19	3111508	23777	1	1	2593	205	156	231	444906
0	1	9.75E+18	10939148	29713	2	2	86111	7418	8150	8294	444906
0	1	1.25E+19	21431057	36677	2	1	374	5661	8964	9091	444906
0	1	3.52E+17	4276102	12739	1	1	921274	9	5550	5855	444906
0	1	1.21E+19	20222970	27961	2	2	7252	102	352	1064	444906
0	1	5.83E+18	4241441	21347	1	1	210612	4244	3138	1563	444906
0	1	1.21E+19	20174614	27961	2	2	984	812	4634	5067	444906
0	1	9.57E+18	1918047	1339	2	1	84	3433	2488	5368	444906
0	1	1.21E+19	20222970	27961	2	2	7252	102	161	244	444906
0	1	1.43E+19	6434981	23777	3	2	84	175	132	190	444906
0	1	3.52E+17	4276102	12739	1	1	921274	9	4893	5235	444906
0	1	1.21E+19	20180595	27961	1	1	58706	117844	205875	215431	444906
0	1	1.28E+19	21220411	2636	1	1	1034	124	537	712	444906
0	2	1.25E+19	21431057	36677	2	1	7252	6368	37651	34775	444906
0	1	1.43E+19	9027437	23808	2	1	374	19	20	20	444906
0	1	1.25E+19	21431057	36677	2	2	374	2170	6178	6469	444906
0	3	1.28E+19	21220411	2636	1	1	84	124	537	712	444906
0	2	1.43E+19	9027437	23808	2	2	374	19	20	20	444906
0	1	1.25E+19	21431057	36677	1	1	374	2170	6178	6469	444906
0	1	1.28E+19	21220411	2636	1	1	866	124	537	712	444906
1	1	1.43E+19	9027437	23808	2	1	24	19	20	20	444906
1	1	1.25E+19	21431057	36677	2	1	984	6368	40643	37409	444906
0	1	6.99E+18	10795232	19709	2	2	99164	613433	875888	1776500	444906
0	1	1.43E+19	9027437	23808	1	1	374	19	20	20	444906
0	1	1.25E+19	21431057	36677	2	2	24	5661	9045	9164	444906
0	1	5.17E+18	10265253	11158	3	3	84	16282	12839	10893	444906
0	1	7.36E+18	20210878	28514	3	1	84	13025	10797	7372	444906
0	1	1.25E+19	21431057	36677	2	1	374	5661	9045	9164	444906
0	1	1.25E+19	21431057	36677	2	1	86111	196775	690348	551504	444906
0	1	1.99E+18	20720784	19556	2	1	99164	248992	2980325	2336769	444906
0	1	1.78E+19	21220242	36030	2	2	84	124	2954	48818	444906
0	1	1.16E+19	7788573	19812	2	1	888	26158	261148	232140	444906
0	1	1.41E+18	20208966	1502	2	2	14927445	4782	438	28732	186522
0	1	7.90E+18	21162342	1325	3	1	71893	3218	7067	10882	186522
0	1	5.40E+18	22097556	38513	3	2	71893	62	1071	1489	186522
0	1	9.82E+18	21491492	37323	3	3	71893	62	6874	3262	186522
1	2	1.21E+19	20185528	27961	3	3	71893	2871	14493	15039	186522
0	5	8.13E+18	4107256	1268	3	3	71893	95	398	531	186522
0	1	9.82E+18	21491492	37323	3	2	71893	62	6874	3262	186522
0	2	1.21E+19	20185528	27961	3	2	71893	2871	14493	15039	186522
0	3	8.13E+18	4107256	1268	3	2	71893	95	398	531	186522
0	1	7.90E+18	21162432	1325	3	1	71893	4782	16185	18302	186522
0	1	3.84E+18	21354665	36752	3	3	71893	137	3353	3889	186522
0	1	1.84E+19	21970096	5632	3	3	71893	15386	132537	175	186522
0	1	5.47E+18	20001249	1381	2	1	71893	95	1298	1518	186522
0	1	7.90E+18	21162432	1325	3	1	71893	4782	16344	18346	186522
0	1	5.40E+18	22097556	38513	3	3	71893	62	1071	1489	186522
0	1	1.21E+19	20185528	27961	2	1	71893	2871	14493	15039	186522
0	3	8.13E+18	4107256	1268	2	2	71893	95	398	531	186522
0	1	7.90E+18	21162432	1325	3	2	71893	4782	16185	18302	186522
0	1	5.47E+18	20001249	1381	1	1	71893	95	1298	1518	186522
0	1	7.90E+18	21162432	1325	2	1	71893	4782	16344	18346	186522
0	2	1.15E+19	21204682	36035	3	3	71893	62	2295	5346	186522
0	1	1.41E+18	2365389	1502	3	1	71893	107	155	428	186522
0	5	5.47E+18	20001249	1381	3	1	71893	95	1298	1518	186522
0	2	7.90E+18	21162432	1325	3	2	71893	4782	16344	18346	186522
0	1	1.21E+19	20185528	27961	2	2	71893	2871	14493	15039	186522
0	1	7.90E+18	21162492	1325	3	3	71893	163694	531437	2998	186522
0	1	7.58E+18	20619964	33272	3	2	71893	1405	3540	224	186522
0	1	9.97E+18	21944529	38141	3	3	71893	3288	32378	30143	186522
0	1	2.83E+17	21186478	35793	3	3	71893	137	557	1032	186522
0	1	7.90E+18	21162412	1325	3	2	71893	22382	47818	48188	186522
0	1	3.01E+18	21848420	35824	3	3	71893	3288	11050	11016	186522
0	3	7.90E+18	21162412	1325	3	1	71893	22382	42728	36	186522
0	1	7.90E+18	21162412	1325	2	1	14927445	22382	47818	48188	186522
0	1	6.41E+18	21962494	38076	3	2	71893	62	2647	4222	186522
0	1	7.90E+18	21162412	1325	3	2	71893	22382	42728	36	186522
0	1	7.90E+18	21162412	1325	2	1	71893	22382	47818	48188	186522
0	1	6.41E+18	21962494	38076	3	1	71893	62	2647	4222	186522
0	1	5.47E+18	20001249	1381	3	2	71893	95	1270	1488	186522
0	1	7.90E+18	21162412	1325	3	1	71893	22382	47818	48188	186522
0	1	1.50E+19	22114291	33862	3	2	71893	10254	319657	226572	186522
0	4	5.47E+18	20001249	1381	3	1	71893	95	1270	1488	186522
0	1	7.58E+18	20970229	33272	3	3	71893	1405	3540	556	186522
0	3	1.41E+18	2365389	1502	3	1	71893	107	155	241	186522
0	1	3.84E+18	21354665	36752	2	2	71893	137	2776	3043	186522
0	1	7.58E+18	20970229	33272	3	2	71893	1405	3540	556	186522
0	1	8.13E+18	4116058	1268	2	2	71893	137	428	585	186522
0	2	1.45E+19	22084704	38412	3	3	71893	62	3157	3596	186522
1	1	7.90E+18	21162492	1325	3	2	71893	163694	573791	494585	186522
0	1	8.13E+18	4116058	1268	3	2	71893	137	428	585	186522
0	1	1.05E+19	20789535	34555	2	2	71893	62	3157	3596	186522
0	1	1.21E+19	20185528	27961	3	3	71893	2871	2751	3414	186522
0	2	1.05E+19	20789535	34555	3	3	71893	62	3157	3596	186522
0	1	1.21E+19	20185528	27961	1	1	71893	2871	2751	3414	186522
0	2	1.21E+19	20185528	27961	3	1	71893	2871	2751	3414	186522
0	3	1.21E+19	20185528	27961	2	1	71893	2871	2751	3414	186522
0	4	1.21E+19	20185528	27961	3	2	71893	2871	2751	3414	186522
0	1	1.21E+19	20174584	27961	3	2	72166	5357	23710	28153	12565
0	2	7.06E+18	20418741	33500	1	1	16177703	322	15342	1605	12565
0	1	8.13E+18	10950991	1268	3	1	153532	99300	348021	2	12565
1	1	1.16E+19	3373950	5962	2	2	98027	59143	147500	126880	12565
0	1	1.53E+19	20877708	34037	2	2	125771	9753	82670	78232	12565
0	1	1.81E+19	20591862	29479	2	1	119777	3652	22479	938	12565
0	1	5.47E+18	10863414	30495	1	1	21617530	54911	300064	6820	12565
1	1	5.85E+18	21478247	28698	2	1	6384288	2830	44263	23341	12565
0	4	1.43E+19	3107867	23777	2	1	311802	201416	705675	564926	12565
0	1	9.75E+18	10850123	29713	2	2	125771	14538	74284	105171	12565
0	1	5.47E+18	20001293	1381	2	2	2741547	8822	102653	30870	12565
0	2	1.35E+19	4308465	1185	2	1	10109221	1831	1192	216	12565
0	1	1.81E+19	20591862	29479	2	2	11908	3652	22479	938	12565
0	1	5.47E+18	10863414	30495	1	1	21263524	54911	300064	6820	12565
0	1	3.82E+18	10805778	23649	2	2	12300	27276	99624	84182	12565
0	1	1.37E+18	21400929	36897	3	1	7348986	50	1006	578	12565
0	1	4.19E+18	20148856	2533	2	2	2741547	9208	10615	7745	12565
0	2	1.81E+19	20591862	29479	2	2	15949248	3652	22479	938	12565
1	1	5.85E+18	21477492	28698	1	1	367709	5338	149161	68436	12565
0	3	2.38E+18	21344291	36639	1	1	270781	298367	3997631	66121	12565
0	1	5.85E+18	21478247	28698	1	1	9529677	2830	81041	71971	12565
0	1	1.64E+19	20171460	16896	1	1	22623621	28248	3565227	325451	12565
0	1	1.38E+19	20587470	24354	2	2	2655983	11405	21967	20992	12565
0	1	1.80E+19	21381843	35978	1	1	16844376	1114	2541	1021	12565
0	1	1.81E+19	20591862	29479	3	2	119777	3652	22479	938	12565
0	1	1.16E+19	3373962	5962	1	1	1012	2755	171	217	12565
1	1	1.16E+19	3373988	5962	2	2	21855	6462	171	217	12565
0	3	1.12E+19	21116980	35398	2	1	1721104	527	2288	6569	12565
0	1	1.43E+19	3108181	23777	2	2	4115	58749	69391	62086	12565
0	1	4.19E+18	20148856	2533	2	1	2741547	9208	10615	7745	12565
0	1	1.88E+17	21393586	24151	2	1	235587	1356	5003	5412	12565
0	1	1.21E+19	20180629	27961	3	2	7348986	34	328	455	12565
0	3	4.01E+18	3779003	20445	2	2	11939574	10281	62970	4798	12565
0	1	1.34E+19	21193038	34178	2	2	119777	3652	29468	444	12565
0	1	5.85E+18	21478247	28698	2	1	6384288	2830	81041	71971	12565
0	1	1.43E+19	3108181	23777	2	2	3926109	58749	69391	62086	12565
0	1	1.80E+19	21381843	35978	2	2	9232706	1114	2541	1021	12565
0	1	5.47E+18	20002790	1381	2	2	9089572	88728	1554333	1409660	12565
0	1	1.16E+19	3373959	5962	1	1	1656	2129	171	217	12565
0	1	1.64E+19	21225298	16896	2	2	51769	187	887720	117041	12565
0	1	7.25E+18	20665407	2011	2	1	12660854	9975	22877	443	12565
0	1	4.30E+18	3699578	385	1	1	119777	24574	43022	39594	12565
0	1	1.21E+19	20174565	27961	2	1	4115	2830	7881	9140	12565
0	1	1.12E+19	21512676	35398	2	1	5903	178	423	973	12565
1	1	1.37E+19	20024433	16248	1	1	17823083	43861	1819062	1613215	12565
0	2	1.34E+19	21193038	34178	2	1	15949248	3652	29468	444	12565
0	1	7.90E+18	21162425	1325	2	1	1748	4999	11565	13419	12565
0	1	1.43E+19	3108181	23777	1	1	2251738	58749	69391	62086	12565
0	1	1.82E+19	5085035	23298	3	2	7323	59922	1579	1846	12565
0	1	1.21E+19	20174565	27961	2	1	3926109	2830	7881	9140	12565
0	1	7.94E+18	21239905	2687	2	2	12778349	23102	20985	7380	12565
0	1	1.43E+19	9027103	23808	3	3	7323	20486	129	184	12565
0	1	7.90E+18	21162459	1325	2	2	4510798	45031	135381	119958	12565
0	1	5.51E+18	2547348	10040	2	1	9089572	88728	491241	534774	12565
0	2	1.61E+19	1849384	6943	2	1	51769	23463	23482	22907	12565
0	1	3.59E+18	21115555	23279	1	1	23058009	230473	68792	1048105	12565
0	1	1.21E+19	20174565	27961	3	1	4115	2830	7881	9140	12565
0	1	5.76E+18	21498278	37333	2	2	57	23	12135	12024	12565
0	1	9.65E+18	21302581	35623	2	1	318502	528	12923	9385	12565
0	1	1.59E+19	20774450	33834	3	2	1772942	85048	264945	251945	12565
0	4	1.21E+19	20174565	27961	2	2	3044128	2830	7881	9140	12565
1	1	7.25E+17	2934610	23778	1	1	578559	528	117	162	12565
0	1	1.43E+19	21287505	36265	1	1	16358218	4736	147875	129542	12565
0	1	1.84E+19	21970084	5632	3	3	153532	99300	1414179	175	12565
0	1	5.08E+18	7667902	25928	2	1	125771	29602	91987	45653	12565
0	1	5.27E+18	4419879	28309	3	3	125771	925	10394	10413	12565
0	1	1.01E+19	4341157	8351	2	1	9232706	245	10991	11958	12565
0	1	4.30E+18	3699578	385	2	2	119777	24574	43022	39594	12565
0	3	1.80E+19	20395615	24036	2	1	2151131	294	824	615	12565
0	1	1.21E+19	20222637	27961	2	1	11908	3652	14380	20560	12565
1	3	1.88E+17	21393586	24151	2	2	1721104	527	13974	14643	12565
0	1	5.27E+18	4419879	28309	2	1	125771	925	10394	10413	12565
0	3	1.60E+18	4422621	28372	2	1	11939574	13229	2158	14136	12565
0	1	4.30E+18	3699578	385	3	3	119777	24574	43022	39594	12565
0	2	1.14E+19	21096521	30405	1	1	16744356	948276	548155	2104817	12565
0	1	1.21E+19	20222637	27961	1	1	3027900	3652	14380	20560	12565
0	1	5.85E+18	21478247	28698	1	1	9529677	2830	9618	9732	12565
0	1	1.45E+19	7144970	27484	2	1	21855	6462	110	387	12565
0	1	2.82E+18	20719550	29998	2	2	235587	122724	257531	214905	12565
0	1	9.65E+18	21302581	35623	2	1	134361	528	12923	25401	12565
0	2	1.80E+19	20395615	24036	1	1	2151131	294	824	615	12565
0	1	2.91E+18	20950051	35224	3	2	125771	3133	70507	41106	12565
0	1	1.45E+19	7144980	27484	2	1	98027	59143	110	387	12565
0	1	9.65E+18	21302581	35623	2	1	1623062	528	12923	25401	12565
0	1	7.25E+17	2934610	23778	2	1	896010	528	117	162	12565
0	1	1.21E+19	20222637	27961	3	1	119777	3652	14380	20560	12565
0	1	1.26E+19	20050335	7827	2	2	9867643	1343	30222	2717	12565
0	1	1.64E+19	21225298	16896	2	2	51769	187	522138	119839	12565
0	1	1.37E+19	21348857	36275	2	2	125771	925	894567	31472	12565
0	1	1.21E+19	20222637	27961	2	1	119777	3652	14380	20560	12565
0	1	5.47E+18	20002925	1381	2	2	896010	765	4776	6285	12565
0	1	1.21E+19	20183781	27961	1	1	2456	4505	3935	4307	12565
0	1	1.41E+18	2365389	1502	1	1	7036415	107	155	428	12565
0	1	1.53E+19	10224507	23040	3	1	7323	28383	27619	1402	12565
0	1	6.81E+18	21327538	22870	2	2	3028105	108364	204453	302799	12565
0	3	9.88E+18	4332980	23778	2	1	57	23	13	21	12565
0	1	1.41E+18	2365389	1502	2	1	4510798	107	155	428	12565
0	1	1.84E+18	21401288	2291	2	2	1883	5420	10336	8309	12565
0	2	1.84E+18	21401288	2291	2	2	1883	5420	9324	15274	12565
0	1	9.98E+18	20218342	826	2	1	98565	150368	541130	438835	12565
0	1	1.21E+19	20163230	27961	1	1	20020621	573165	1994106	1576771	12565
0	1	7.94E+18	21240296	2687	2	2	98565	150368	745741	35547	12565
0	1	7.90E+18	21162415	1325	2	2	4510798	56904	137183	153354	12565
0	1	3.09E+18	21138903	14327	2	2	5903	178	685	4190	12565
0	4	5.51E+18	2557264	10040	1	1	3555709	168132	526270	440766	12565
0	1	5.08E+18	4320095	25928	2	1	3044128	918	3256	3654	12565
0	1	1.18E+19	21408727	36892	3	3	7348986	50	3633	87	12565
0	2	1.52E+19	3865209	23964	2	1	12300	4395	1931	4959	12565
0	1	1.21E+19	20163153	27961	2	1	2655983	573165	1994106	1576771	12565
0	1	5.08E+18	4320095	25928	2	2	3044128	918	3256	3654	12565
0	1	1.43E+19	4821474	23777	3	1	72166	69513	86166	76360	12565
0	1	7.90E+18	21162254	1325	2	2	12660854	3309	7699	10538	12565
0	1	8.41E+18	21371406	36350	2	1	2741547	575	132189	20937	12565
0	1	3.09E+18	20140368	14327	2	1	1721104	5013	367	631	12565
0	1	4.30E+18	3704877	385	3	2	153532	99300	235998	199169	12565
0	2	9.75E+18	10939482	29713	2	1	15807221	24628	41181	37895	12565
0	1	5.47E+18	20002590	1381	3	1	125771	24403	104341	109504	12565
0	2	5.26E+16	3048011	23782	1	1	16530011	84	68	215	12565
0	1	8.13E+18	4176358	1268	2	2	318502	528	2123	772	12565
0	1	7.90E+18	21162254	1325	2	2	9526079	3309	7437	10239	12565
0	1	5.26E+16	3048011	23782	1	1	1770136	84	68	215	12565
0	1	4.19E+18	20445193	2533	2	1	125771	29602	156486	261368	12565
0	1	4.71E+18	21156603	15110	1	1	19943780	394	9294	9598	12565
0	2	5.26E+16	3048011	23782	1	1	19137910	997	713	215	12565
0	1	9.56E+18	21140733	20459	2	1	3028105	30002	60363	56152	12565
0	1	4.71E+18	21156603	15110	1	1	532283	394	9294	9598	12565
0	2	5.26E+16	3048011	23782	1	1	16091956	84	68	215	12565
0	1	1.52E+19	3514662	23964	1	1	18748943	258561	35053	6575	12565
0	3	1.26E+19	4261384	27064	2	2	2151131	1635	7295	9115	12565
0	1	6.42E+18	21870809	37625	1	1	29898	17687	55734	50490	12565
0	1	7.25E+18	20665407	2011	2	1	9526079	9975	22390	135	12565
1	1	1.16E+19	3373128	5962	2	2	9865910	26385	24956	23598	12565
0	4	6.83E+17	21345286	36690	1	1	25564107	1257	852	203	12565
0	1	1.43E+19	20639989	23808	1	1	2655983	11405	20956	20107	12565
0	2	1.52E+19	3499927	23964	1	1	31018	110115	32115	3202	12565
0	1	2.71E+18	4332108	8894	2	1	9865910	9714	942	1240	12565
